product_sku,order_id,quantity,unit_price,discount
4917,950,7,999.14,17.2
2397,1453,15,237.25,4.37
1338,3218,15,244.97,22.64
1751,630,10,733.58,17.52
2844,4726,15,577.57,5.63
2736,609,9,661.78,20.54
4121,4311,10,838.41,20.41
497,1455,8,730.03,22.29
3092,3359,14,660.08,2.48
3423,4871,10,448.14,18.94
561,3085,3,723.09,16.98
4129,2116,8,909.87,7.0
394,2854,3,482.64,12.18
2019,4878,9,543.8,13.22
4871,2876,8,317.4,1.35
892,2283,13,862.57,19.79
3065,2756,4,220.65,13.33
3760,4955,7,261.64,9.25
2804,187,5,172.42,20.09
2757,4119,5,688.1,15.76
4129,3547,6,909.87,9.38
2642,1440,3,885.15,18.22
436,463,10,607.45,12.47
4013,3287,11,171.93,14.96
1162,4708,8,724.66,23.31
376,1595,9,486.71,11.93
187,1995,15,69.0,6.93
4215,884,14,31.94,12.9
4413,750,4,694.9,7.75
4024,2124,10,767.64,12.8
4249,1584,9,97.37,17.42
2048,2126,13,926.47,8.51
864,2901,6,883.62,9.91
2899,2845,7,558.93,3.07
4533,4054,4,535.64,20.37
3570,3438,7,403.1,10.0
1686,1064,2,30.15,3.28
1537,1482,4,413.74,9.73
2711,641,5,193.03,6.68
2736,1262,11,661.78,4.56
3253,711,13,661.82,8.01
1619,1153,4,790.82,20.85
3378,3224,14,982.63,16.15
777,2288,12,79.41,4.67
3147,3189,13,413.46,20.52
1358,1450,9,388.7,8.01
1879,89,9,726.89,20.66
514,2418,8,977.02,19.35
2820,2575,15,743.0,23.97
1915,3451,10,20.3,5.21
3097,3440,9,834.28,24.97
4663,3762,8,862.01,10.68
2484,4229,15,866.99,13.36
177,2000,11,904.23,23.35
876,3920,3,85.37,14.78
2371,1794,1,157.69,5.06
2899,350,2,558.93,16.54
3788,84,1,414.61,23.18
1639,3889,13,513.05,24.69
2415,3817,7,516.88,8.71
2897,2417,14,550.84,15.15
595,1120,3,940.35,22.56
1868,729,5,601.35,18.11
3758,4459,5,614.01,18.7
1629,3749,7,476.1,19.84
2448,4406,5,986.54,16.24
3512,4298,8,117.99,23.94
4351,669,8,835.87,18.36
378,866,11,498.02,7.57
2863,1443,14,957.8,20.13
2908,1889,14,883.33,14.71
290,3608,14,30.7,14.57
2876,1434,3,943.65,13.77
717,4577,3,716.44,13.97
3410,4848,3,713.29,19.94
1689,943,13,391.93,13.67
4121,900,14,838.41,5.54
4071,2470,10,560.65,1.61
4129,2804,12,909.87,14.89
4962,1068,4,68.74,17.15
3260,1946,8,910.88,2.0
3141,3503,8,681.51,12.09
1078,1678,8,978.64,4.29
4268,881,3,119.92,5.41
1432,2001,6,548.75,6.11
743,2721,5,853.16,19.34
4425,4887,9,427.6,21.39
3669,4728,6,208.5,12.4
399,455,9,966.31,6.43
2533,4282,11,861.55,18.86
1348,4252,12,124.55,15.7
2510,989,10,417.16,3.12
1302,2945,10,590.73,1.31
187,1931,11,69.0,23.61
271,1351,11,257.58,9.16
3703,2780,10,945.85,6.66
3250,214,10,470.59,6.44
3007,3748,3,139.22,20.91
4738,4662,6,372.59,19.18
309,1160,7,707.35,7.91
4071,1977,1,560.65,22.27
2452,2140,1,53.18,23.62
3594,2087,15,758.31,11.17
3128,1531,2,616.6,20.94
497,1428,5,730.03,15.43
2558,3970,12,205.01,16.52
3553,2324,13,977.61,16.85
2208,3040,13,904.47,9.68
3966,3471,10,650.38,13.09
168,127,8,324.04,4.72
1264,2780,13,590.36,19.65
1112,1694,4,988.46,24.06
4071,2501,10,560.65,6.78
1568,1208,10,587.7,14.58
1678,4174,4,757.37,10.24
54,4733,3,570.25,4.18
4850,4442,6,710.87,6.87
1664,1426,10,432.44,1.53
4413,221,3,694.9,18.7
708,1593,14,942.37,13.84
2620,2299,13,82.17,22.04
1813,4979,12,135.34,9.77
97,3802,2,729.21,21.72
3783,3935,11,571.36,18.76
3351,2591,15,611.76,20.21
2757,4310,9,688.1,22.37
743,4610,6,853.16,8.75
4301,376,3,941.45,2.38
2533,4314,8,861.55,15.02
3547,296,3,112.36,8.1
1790,2068,15,333.7,20.43
571,4171,14,555.16,7.06
4509,3644,5,319.78,6.07
378,2947,2,498.02,20.94
1744,164,8,82.96,1.26
1507,3707,6,309.56,6.73
1629,3836,9,476.1,7.85
876,4957,2,85.37,16.43
2052,4583,12,607.84,6.22
81,2063,2,941.44,16.55
958,2294,1,339.21,10.76
853,1935,4,425.53,8.24
980,4328,10,498.4,17.53
1108,57,5,223.78,3.78
194,2397,7,876.46,24.02
4224,3788,2,51.52,14.72
2994,2608,11,414.97,3.94
3199,585,8,206.9,20.12
399,2880,13,966.31,5.31
1220,1746,3,923.34,15.24
887,2569,12,391.27,12.07
958,4625,13,339.21,14.67
1568,1066,11,587.7,2.63
781,4910,5,917.91,22.45
1268,4351,7,795.96,6.55
2332,4033,9,825.21,14.6
3141,3511,6,681.51,6.36
1598,4854,11,200.51,1.97
3760,2678,7,261.64,20.87
4115,1240,2,719.18,2.0
23,2770,7,601.05,8.7
4743,2306,9,6.72,24.53
290,3868,7,30.7,21.25
1505,677,6,263.51,9.28
4796,4882,15,784.95,2.64
4466,3254,8,495.39,11.46
3039,3860,2,54.23,13.25
1537,3635,5,413.74,22.34
3483,2970,6,460.86,12.38
887,3218,14,391.27,14.65
3029,1373,3,168.81,22.15
177,3120,12,904.23,2.29
3752,1140,10,698.53,23.21
584,490,1,161.75,2.82
2058,534,6,651.18,10.8
179,2546,7,582.1,13.36
2899,3086,13,558.93,1.68
3910,1959,13,555.22,14.57
185,3924,2,299.38,6.57
2415,975,5,516.88,4.29
4509,4461,9,319.78,2.47
3073,2700,9,98.75,4.51
4908,4996,8,988.38,3.84
4268,3321,15,119.92,19.08
2510,3670,11,417.16,7.15
781,2943,11,917.91,4.14
67,3499,4,453.79,12.61
2517,4703,9,927.86,4.65
4033,4794,2,585.46,24.04
183,758,9,843.6,12.06
4146,4886,1,757.78,24.58
2875,4072,11,861.54,22.96
1022,4840,3,216.39,10.03
652,1691,1,281.07,7.64
207,3087,5,929.09,17.32
3910,979,8,555.22,4.19
4129,2207,2,909.87,17.45
4686,2304,14,253.72,19.22
3880,1788,2,889.5,23.72
183,266,2,843.6,14.36
394,2389,5,482.64,5.09
1299,1606,8,898.38,10.88
33,3613,4,148.12,7.12
883,1208,10,40.71,2.21
1441,2468,2,653.88,8.73
4532,1825,3,485.82,16.11
1268,4271,15,795.96,5.02
4575,3998,2,737.8,15.26
847,4939,1,620.97,13.33
2214,4778,4,711.82,7.82
2821,3601,1,330.65,2.34
3429,4388,15,582.91,12.88
23,2814,15,601.05,20.33
4466,356,8,495.39,17.93
3123,1116,8,52.9,19.12
177,422,9,904.23,11.13
910,2154,1,306.49,4.9
874,3398,9,749.95,8.51
1741,3434,11,853.07,6.93
730,338,15,865.97,8.24
3084,2860,7,345.55,16.98
1771,3083,7,276.4,7.12
2924,3575,4,655.64,18.35
2,4136,6,439.12,20.14
1299,1222,7,898.38,7.32
4670,2662,11,777.43,22.1
2058,3987,1,651.18,13.0
2641,3746,9,642.62,23.64
1773,3695,7,122.84,19.22
3311,1993,12,58.37,24.97
4301,699,12,941.45,10.57
4002,2102,9,423.89,12.16
3084,1564,6,345.55,12.81
3364,2569,15,743.61,20.39
4214,2978,7,255.28,7.74
3758,1003,9,614.01,21.45
3039,3024,14,54.23,6.43
3817,2468,10,848.5,3.13
3163,682,9,108.62,10.73
4128,2360,6,488.64,23.4
1528,971,5,280.13,24.47
2415,1436,15,516.88,8.25
2542,3596,3,270.94,9.7
2820,3336,9,743.0,19.96
4013,951,12,171.93,13.57
5,4312,9,998.59,24.07
3199,2522,7,206.9,17.67
4115,4352,14,719.18,5.28
2908,1069,11,883.33,2.58
1112,4630,10,988.46,22.24
4301,2195,6,941.45,18.49
1847,999,12,539.92,20.21
2,1861,9,439.12,23.18
887,4979,14,391.27,18.41
2667,2001,15,722.14,12.2
1564,2098,13,83.46,12.75
2736,3629,3,661.78,15.2
231,1196,3,993.89,19.32
1432,3070,5,548.75,10.01
694,2328,2,739.7,23.03
4594,4924,7,998.86,3.87
1407,1492,7,456.94,15.93
2008,3286,10,373.92,13.29
353,4463,14,402.07,5.95
1607,4678,3,561.12,8.21
3636,1486,14,383.67,14.45
3779,1712,5,361.01,24.56
4509,1455,1,319.78,3.89
2808,122,11,33.11,13.6
99,2990,6,700.65,18.91
1724,761,7,547.03,21.49
4507,3265,10,910.27,6.66
1348,1593,11,124.55,9.16
4502,317,2,721.9,12.93
3483,1445,15,460.86,2.74
3779,3355,11,361.01,21.0
6,2943,3,261.1,16.95
1432,234,15,548.75,4.6
3616,652,6,454.14,8.66
194,4042,11,876.46,23.36
584,1146,8,161.75,1.81
652,4126,14,281.07,10.81
2025,2074,3,590.88,24.79
1631,1039,2,338.73,20.94
4607,4832,8,255.75,22.32
3760,1155,2,261.64,19.54
4865,1019,10,976.48,1.73
652,2684,11,281.07,15.08
4469,4201,5,791.82,13.27
1080,1451,14,987.02,4.08
829,806,5,800.13,6.79
3709,1640,15,300.89,13.46
4050,4450,1,690.55,5.95
4462,1473,10,490.32,3.13
1417,3179,9,331.76,8.37
4039,176,2,489.39,12.22
592,4208,7,904.29,13.11
3364,3133,4,743.61,5.37
2076,4411,5,895.15,8.33
1078,664,7,978.64,14.6
207,2774,7,929.09,10.86
414,1144,9,398.11,11.51
160,758,1,872.01,22.87
4670,1652,13,777.43,24.02
419,94,10,423.89,5.49
1749,727,3,370.41,12.03
4215,1925,6,31.94,3.65
2641,2241,1,642.62,8.68
4071,3643,13,560.65,2.8
3378,1071,12,982.63,20.37
3143,3650,8,4.74,8.9
1678,1460,7,757.37,3.76
4738,3031,4,372.59,3.97
4002,4855,8,423.89,18.65
4151,2953,7,478.87,5.44
1930,3666,5,53.11,19.32
1112,1445,10,988.46,9.43
1425,4119,8,12.85,7.63
4349,3127,12,548.5,16.2
3073,2179,6,98.75,5.39
194,1765,8,876.46,21.66
4163,4969,15,752.69,7.88
42,841,15,152.95,8.21
1371,4269,2,584.07,2.31
1425,1670,12,12.85,23.58
4961,1602,14,362.01,15.86
4453,1752,10,433.27,14.07
4425,722,15,427.6,7.35
4797,1449,11,464.9,10.73
595,497,11,940.35,6.88
3693,2526,1,588.68,6.72
207,3959,3,929.09,18.77
4002,1436,15,423.89,15.6
2025,3214,8,590.88,5.89
1759,4436,13,708.04,7.13
4507,4766,11,910.27,13.28
2510,1108,6,417.16,23.04
3933,3544,7,397.59,20.71
4193,12,8,818.54,8.58
2969,4425,1,715.27,22.54
3671,2964,11,308.99,2.17
1380,4285,15,351.58,2.3
4163,2843,15,752.69,2.12
4507,2289,5,910.27,20.55
6,1888,12,261.1,17.17
1358,4059,6,388.7,22.89
1012,71,10,4.39,23.78
54,3956,12,570.25,8.66
3092,4571,3,660.08,18.9
1829,3777,7,100.71,14.77
38,1129,7,932.37,11.07
1458,1122,2,434.01,9.7
1509,1034,13,197.27,6.18
4838,4291,9,458.37,16.04
1224,2406,11,653.07,2.62
4062,808,3,451.45,19.65
1770,470,7,493.27,17.44
169,2174,11,800.94,15.41
4275,1261,11,115.29,2.44
419,1348,1,423.89,4.1
3594,1622,14,758.31,7.05
231,298,12,993.89,2.53
3512,1444,11,117.99,20.46
194,1763,4,876.46,5.55
1741,1642,15,853.07,22.23
729,1659,6,499.74,22.61
2276,1262,3,644.43,18.44
1639,2870,12,513.05,23.41
3669,831,12,208.5,6.01
1011,3015,8,670.17,18.37
2534,3966,8,942.65,7.27
2076,2330,5,895.15,15.85
2558,3560,3,205.01,19.35
2969,2640,13,715.27,19.03
3752,4534,3,698.53,10.33
3978,2864,7,135.54,23.9
4033,1958,3,585.46,12.18
2641,3894,14,642.62,7.84
1724,2225,9,547.03,3.97
2631,4532,6,678.79,4.37
1688,3197,2,593.89,12.78
2821,1704,15,330.65,23.24
504,3976,8,28.11,11.46
378,2704,5,498.02,6.29
2847,3050,7,126.74,22.48
231,2936,1,993.89,19.7
1162,2061,9,724.66,6.05
2052,113,3,607.84,17.59
652,4420,15,281.07,13.95
569,4023,4,528.69,18.86
3980,3645,4,177.01,11.86
2437,601,8,909.48,16.16
2813,595,2,162.9,4.95
803,224,1,421.72,3.82
1692,4088,11,915.61,19.78
2711,3933,9,193.03,21.82
1078,839,9,978.64,23.7
1749,3507,12,370.41,7.82
595,3402,6,940.35,14.2
3300,3084,9,475.56,9.59
3832,802,15,874.7,5.17
3250,1284,5,470.59,21.99
1303,1140,13,227.87,18.16
1778,1079,14,978.89,11.16
2357,2788,13,612.56,19.1
1759,3876,12,708.04,3.64
3905,4962,4,361.72,14.88
2276,4566,2,644.43,9.43
3260,4525,14,910.88,22.16
4039,2386,2,489.39,7.75
2060,4001,5,772.39,4.65
1068,615,10,296.78,18.73
4365,3976,6,36.9,7.84
2808,359,7,33.11,22.54
2980,1900,11,347.47,13.54
2883,3510,13,755.68,11.81
2579,2874,11,226.26,5.86
6,1159,8,261.1,2.87
4443,1466,8,619.25,21.42
273,1972,1,144.3,10.59
1289,532,4,32.06,10.34
4017,1205,3,602.24,2.1
960,4051,7,206.49,13.04
3065,388,8,220.65,1.45
2356,3967,10,86.56,16.16
3779,3797,3,361.01,14.39
2397,1790,8,237.25,10.96
3135,255,10,561.67,11.6
4759,868,13,952.16,14.8
853,1741,10,425.53,17.69
1724,68,15,547.03,3.61
3097,82,14,834.28,12.95
3703,3146,5,945.85,13.15
4268,1983,9,119.92,14.49
4908,917,15,988.38,14.71
2883,2829,8,755.68,1.74
4163,367,15,752.69,19.14
414,3125,5,398.11,16.06
3444,993,13,19.67,2.79
2207,90,10,286.03,16.71
2377,401,6,592.97,15.37
4268,4330,1,119.92,19.44
4509,4450,8,319.78,24.05
2863,876,13,957.8,22.01
3351,1008,14,611.76,8.83
183,4708,12,843.6,21.38
3788,4495,15,414.61,9.61
3752,584,5,698.53,1.89
1930,2496,9,53.11,1.94
1162,1808,9,724.66,6.92
2415,296,9,516.88,10.7
4385,4918,10,520.59,6.01
1598,2264,6,200.51,18.03
1407,4822,15,456.94,21.78
2534,4611,2,942.65,1.88
3065,3452,10,220.65,4.12
2462,2902,11,270.77,3.2
4727,799,15,451.09,20.54
4834,404,7,732.36,11.78
2897,4872,5,550.84,12.94
3594,4500,12,758.31,18.53
1407,4188,1,456.94,11.6
2696,1879,8,239.35,10.56
1441,1441,6,653.88,1.07
2309,674,2,356.38,5.18
3429,2241,4,582.91,6.83
3594,1200,14,758.31,7.5
4771,4923,5,928.04,17.9
829,1723,9,800.13,6.81
1868,1534,12,601.35,9.0
4119,4099,7,991.32,22.44
3636,3682,7,383.67,6.27
583,4589,10,608.39,1.86
1451,1448,11,687.64,24.21
4908,2248,9,988.38,15.41
729,91,14,499.74,12.19
3671,3813,1,308.99,5.22
4114,1417,2,284.23,9.47
2397,3571,2,237.25,22.0
4759,4911,6,952.16,12.83
853,2126,12,425.53,4.36
3709,932,15,300.89,17.97
6,3350,2,261.1,13.51
419,4165,8,423.89,1.85
2207,1638,15,286.03,11.97
630,3379,13,898.68,1.8
2452,3556,10,53.18,1.52
2207,3678,7,286.03,21.36
2994,2808,5,414.97,23.03
67,3601,5,453.79,22.83
3521,943,10,346.7,15.2
1190,4668,5,481.61,23.12
3547,4422,5,112.36,17.71
4569,3718,6,184.4,11.62
4591,4351,14,137.07,18.59
2095,1388,2,477.98,9.44
1771,2482,11,276.4,18.97
3594,2666,11,758.31,13.79
2452,236,14,53.18,22.24
5,4439,6,998.59,18.96
4081,1010,3,544.06,20.27
4013,4761,15,171.93,22.05
1847,2572,2,539.92,2.37
3366,4807,8,420.3,21.34
309,4421,2,707.35,17.7
4453,3146,4,433.27,11.32
1048,351,5,200.16,14.07
23,2050,1,601.05,19.69
694,1298,12,739.7,22.16
803,3664,15,421.72,12.56
874,16,2,749.95,9.42
419,3916,13,423.89,22.52
1191,2707,9,835.5,5.81
2570,3442,7,262.14,13.46
3521,2184,4,346.7,2.48
4695,4278,3,390.66,2.18
3199,743,14,206.9,21.74
290,3875,12,30.7,21.09
3378,4253,12,982.63,10.11
4723,101,9,695.3,16.06
3260,2546,11,910.88,20.85
3007,1303,9,139.22,19.43
4354,3651,2,891.51,8.05
1749,3657,9,370.41,23.75
4797,4084,14,464.9,6.69
3378,182,15,982.63,21.28
3739,3419,6,662.75,3.1
1545,885,3,684.97,1.8
2270,3035,3,894.08,23.17
1813,3479,12,135.34,16.58
2743,2134,12,943.21,21.01
864,17,13,883.62,18.47
1711,4617,9,8.85,15.26
1299,4690,3,898.38,18.57
1505,2180,6,263.51,8.61
622,1585,6,266.45,24.76
4163,2908,1,752.69,4.11
3880,2629,5,889.5,7.27
4952,1092,10,133.42,6.37
4114,1320,2,284.23,21.78
3888,903,14,179.41,11.8
3538,2418,14,965.1,10.99
1557,783,2,173.2,6.75
2356,1531,12,86.56,23.93
1440,835,6,673.19,3.75
3016,3482,9,353.43,5.96
3304,3240,3,357.33,19.97
3483,65,1,460.86,20.14
4695,1341,1,390.66,5.3
246,2418,9,106.75,1.43
3073,1235,7,98.75,16.37
1780,268,1,563.35,12.38
4670,3894,5,777.43,1.42
3731,3356,7,217.91,14.31
4310,1215,1,747.61,22.78
1555,486,3,408.69,12.37
4569,1752,14,184.4,2.88
1014,2724,15,944.56,5.24
2620,3453,15,82.17,17.32
4850,1327,12,710.87,21.95
1299,903,4,898.38,8.39
3498,3093,2,647.6,19.51
1162,1172,15,724.66,13.34
3094,2371,9,202.93,22.28
4061,982,12,18.76,4.08
4061,598,12,18.76,21.92
2142,2759,6,166.93,21.35
187,207,12,69.0,20.76
561,2640,11,723.09,5.65
2863,3051,14,957.8,1.74
885,1729,13,765.46,17.25
3147,4661,3,413.46,20.8
4033,3985,4,585.46,7.14
3989,4098,13,451.88,8.3
4917,125,9,999.14,1.02
3371,1419,1,674.74,18.42
2266,1221,1,10.41,6.61
3752,1799,1,698.53,21.39
4328,4565,1,737.4,9.46
3602,139,11,4.68,14.97
2994,193,1,414.97,12.62
1220,2448,1,923.34,21.91
1179,3084,15,34.76,18.36
2357,4979,12,612.56,17.77
592,3541,10,904.29,21.53
3758,682,13,614.01,6.59
2736,1973,8,661.78,16.5
1585,2705,12,313.2,18.57
2804,248,8,172.42,1.98
2931,1453,9,94.38,17.43
4533,3026,11,535.64,20.99
1417,469,9,331.76,24.77
1564,2190,4,83.46,2.77
3553,3179,15,977.61,11.58
3163,3784,6,108.62,24.05
4743,2389,15,6.72,8.37
2060,2155,2,772.39,1.69
4275,1676,3,115.29,15.8
99,616,8,700.65,2.82
2448,623,5,986.54,1.31
1432,1807,9,548.75,22.52
874,78,6,749.95,19.67
561,2463,5,723.09,2.54
4622,1038,15,784.44,20.25
4013,1007,2,171.93,23.29
2517,4106,2,927.86,6.59
571,1649,5,555.16,8.89
99,302,14,700.65,3.84
1197,996,9,560.65,8.14
3423,2146,12,448.14,19.49
4727,1250,9,451.09,2.34
3018,3356,9,585.46,14.03
1263,3938,5,149.03,8.39
3141,3791,1,681.51,12.22
3538,2761,8,965.1,14.87
3570,2694,10,403.1,10.88
4163,2052,2,752.69,12.01
3018,100,1,585.46,18.44
1883,342,4,694.39,6.44
1464,82,2,937.09,11.46
3252,3073,4,960.14,6.14
5000,4698,10,143.69,1.49
1268,2789,1,795.96,1.01
838,4361,12,995.75,17.68
5,2042,13,998.59,15.42
892,4849,1,862.57,11.28
1132,2012,7,432.16,18.89
3739,1557,9,662.75,19.94
3341,1934,1,81.06,12.38
4962,2569,3,68.74,6.29
1722,1298,15,271.54,1.14
1829,858,2,100.71,8.59
3371,2105,1,674.74,5.84
4128,2717,8,488.64,14.42
3483,4972,3,460.86,23.07
3693,1855,7,588.68,2.1
630,3221,1,898.68,20.77
1773,1894,1,122.84,17.31
3594,4166,3,758.31,12.51
3570,2024,12,403.1,6.4
3498,128,3,647.6,14.48
2076,3601,14,895.15,20.32
2664,2508,1,563.83,14.43
3571,800,7,726.78,3.8
2808,3177,12,33.11,12.51
1568,4344,13,587.7,13.23
222,1845,13,931.95,1.71
3783,680,5,571.36,12.19
514,2406,8,977.02,24.73
2008,1466,12,373.92,3.2
4727,819,7,451.09,12.85
2597,4023,1,648.43,18.47
2517,216,9,927.86,3.16
2048,4724,15,926.47,21.17
1407,3160,13,456.94,7.91
4413,685,11,694.9,5.02
4509,3725,6,319.78,12.91
3538,4315,12,965.1,24.1
3692,1577,5,81.94,19.67
3410,1867,6,713.29,14.92
1132,1769,10,432.16,5.18
4249,4044,5,97.37,14.28
4237,4130,14,744.17,2.44
1741,2882,5,853.07,18.52
4653,706,3,66.24,20.42
1432,3092,7,548.75,12.46
654,3109,7,60.66,5.15
3311,1212,8,58.37,9.12
4671,1911,11,931.74,8.65
569,3062,9,528.69,2.65
3357,3951,10,904.0,13.48
1619,736,9,790.82,6.19
1179,3989,10,34.76,7.59
2889,4674,13,352.53,15.29
1509,828,1,197.27,20.37
1686,1712,12,30.15,3.42
2393,3608,12,145.15,17.43
1678,703,9,757.37,4.67
3498,3369,1,647.6,13.7
1868,2089,10,601.35,21.39
2558,3682,15,205.01,1.77
6,3401,6,261.1,20.89
3570,3519,7,403.1,18.7
2208,4910,2,904.47,13.02
2069,4162,14,270.14,5.14
1338,936,8,244.97,21.99
3128,570,9,616.6,11.89
1778,576,14,978.89,17.88
1739,4325,1,780.7,17.46
4920,2629,5,484.73,2.18
1692,550,2,915.61,9.23
864,3893,11,883.62,10.7
1555,2226,6,408.69,7.97
1705,4999,6,995.59,18.41
3599,3141,2,306.84,11.95
1778,953,8,978.89,11.43
874,3827,1,749.95,15.2
1507,4894,2,309.56,3.2
1179,3304,9,34.76,3.82
900,4486,3,516.27,5.48
1499,2950,7,964.97,8.38
489,2076,7,75.08,18.83
743,1420,2,853.16,8.74
1681,1132,10,43.02,5.24
4061,1755,8,18.76,5.2
2377,2299,13,592.97,15.62
4301,4755,13,941.45,8.72
1220,794,14,923.34,10.52
194,4091,10,876.46,3.44
2403,3283,6,164.93,6.74
3547,2391,11,112.36,11.91
1068,2868,4,296.78,20.63
2697,3763,11,452.54,16.63
3916,3627,4,715.28,9.96
1568,1954,15,587.7,10.74
2309,1926,10,356.38,18.69
3242,4421,6,421.89,18.2
2899,1163,4,558.93,20.84
2808,4360,2,33.11,21.34
4121,4842,12,838.41,7.77
222,1794,7,931.95,5.28
571,4529,10,555.16,11.63
3253,4937,6,661.82,8.97
2463,2278,5,638.07,14.11
4569,1225,6,184.4,17.57
4533,2753,15,535.64,9.45
3668,1015,13,681.95,15.85
2533,2206,11,861.55,17.34
262,392,7,745.94,20.05
1629,4143,3,476.1,2.36
3489,1365,5,826.69,12.91
1327,2724,7,933.74,19.85
2517,385,15,927.86,22.95
4822,3700,13,806.42,16.85
3905,1271,6,361.72,14.98
2631,4120,13,678.79,19.43
4723,4283,3,695.3,10.84
3692,4583,7,81.94,7.58
376,2572,5,486.71,15.67
5,4040,11,998.59,6.78
1915,3481,11,20.3,24.93
4024,4289,9,767.64,13.96
4301,969,11,941.45,23.5
3123,1731,2,52.9,10.86
3636,2155,14,383.67,16.36
561,2101,10,723.09,4.35
3253,2025,6,661.82,3.06
1190,4056,11,481.61,22.49
4384,2486,3,147.5,8.84
1268,804,13,795.96,10.4
1464,4781,7,937.09,3.07
2743,328,4,943.21,20.6
1113,4346,11,831.16,17.46
838,1568,3,995.75,8.72
4738,4640,4,372.59,22.85
743,1037,13,853.16,11.5
1059,2149,11,915.36,4.89
3910,711,3,555.22,16.2
1908,1962,5,955.15,9.01
497,4414,7,730.03,10.41
4759,513,3,952.16,14.55
2019,4384,5,543.8,9.74
1128,2115,10,490.56,1.13
1773,3095,10,122.84,20.52
2969,1869,10,715.27,11.94
1879,684,3,726.89,1.56
2711,3995,14,193.03,17.99
3039,3189,12,54.23,18.45
4532,2851,11,485.82,10.5
2844,419,6,577.57,3.41
4569,3844,6,184.4,3.02
2462,395,9,270.77,4.26
1011,4636,7,670.17,2.47
4509,429,10,319.78,7.99
98,2878,2,381.52,4.38
2415,1676,7,516.88,11.72
4670,3099,13,777.43,1.42
1722,4657,1,271.54,21.04
1190,2109,2,481.61,5.55
2875,4088,13,861.54,4.57
2994,1972,2,414.97,13.63
4081,840,12,544.06,14.05
3571,3498,8,726.78,1.82
3316,772,1,722.07,20.96
3671,4629,10,308.99,12.93
980,4400,3,498.4,5.4
3722,45,15,447.14,23.01
4237,959,3,744.17,10.91
1813,1096,15,135.34,10.86
2510,3865,9,417.16,5.65
1458,1322,15,434.01,4.91
4607,2652,14,255.75,23.6
194,2210,8,876.46,4.64
1440,2167,3,673.19,14.66
838,979,8,995.75,18.03
1289,1497,2,32.06,8.75
3571,4327,9,726.78,7.15
4502,2025,15,721.9,4.3
489,1798,3,75.08,2.8
4275,1020,4,115.29,11.14
1264,1313,11,590.36,10.29
4456,2407,1,355.68,9.24
3779,1263,6,361.01,18.12
3571,4630,4,726.78,16.42
743,3121,1,853.16,13.16
1011,531,6,670.17,15.33
960,1254,14,206.49,18.95
3410,4233,9,713.29,5.07
2844,1023,11,577.57,9.49
4533,850,9,535.64,8.84
1564,3948,7,83.46,4.79
652,504,12,281.07,12.53
3980,4695,7,177.01,7.23
504,4469,8,28.11,5.26
1499,608,9,964.97,15.07
2769,685,2,522.79,3.13
4385,330,7,520.59,9.55
2696,139,3,239.35,6.61
4797,168,5,464.9,11.85
2579,1555,5,226.26,2.05
1619,635,5,790.82,19.26
4923,4060,11,276.1,9.62
4224,3329,13,51.52,9.71
2847,1007,11,126.74,8.76
2462,4503,15,270.77,10.34
2570,427,9,262.14,13.68
2550,3995,5,78.64,19.32
2813,2693,9,162.9,7.82
271,122,2,257.58,23.62
3731,4511,14,217.91,17.73
1458,195,10,434.01,23.35
2736,4840,1,661.78,13.48
3371,1209,2,674.74,18.15
1440,926,8,673.19,19.33
2656,3283,10,283.02,23.51
378,4303,2,498.02,1.78
1528,1211,4,280.13,5.41
2631,3645,12,678.79,15.05
3949,2777,10,76.68,20.04
1060,679,1,681.86,2.64
2510,282,4,417.16,7.54
513,1639,5,623.32,7.12
1537,1038,15,413.74,21.36
2711,361,12,193.03,16.62
4441,4006,4,92.68,22.76
353,1194,8,402.07,3.63
262,2359,4,745.94,17.24
290,2920,7,30.7,1.76
3163,4539,4,108.62,6.83
4196,3799,8,363.69,19.28
875,2415,14,440.65,16.36
1736,1444,3,430.92,22.51
3693,3390,15,588.68,7.78
3832,3168,11,874.7,4.44
4723,1393,8,695.3,3.31
4865,2934,15,976.48,15.4
2875,4865,4,861.54,4.39
1464,3549,11,937.09,6.6
2808,4264,2,33.11,19.75
3916,4727,14,715.28,15.19
2871,1312,3,858.19,8.79
3284,2360,15,293.33,3.81
207,1946,15,929.09,21.34
1773,1963,15,122.84,4.53
187,364,2,69.0,5.99
2641,3855,10,642.62,21.73
2889,4345,7,352.53,23.12
3039,1123,5,54.23,14.19
4214,4334,2,255.28,24.89
595,3834,15,940.35,23.57
2847,369,9,126.74,15.94
2019,4187,2,543.8,9.49
4062,3027,5,451.45,13.39
3253,2838,7,661.82,9.87
3671,2722,2,308.99,5.01
847,2335,3,620.97,2.75
3351,154,2,611.76,13.98
1029,2539,1,762.35,24.09
652,2453,15,281.07,14.08
3253,2997,5,661.82,9.71
3547,257,7,112.36,11.6
4897,4131,14,37.71,10.72
885,3153,14,765.46,23.14
3304,3686,2,357.33,7.06
4612,2142,13,609.65,22.83
2052,424,7,607.84,9.59
584,3889,2,161.75,16.22
2452,1352,10,53.18,20.71
4257,824,6,93.52,4.07
4349,3318,10,548.5,1.74
2437,4611,9,909.48,3.86
513,4132,14,623.32,6.75
3141,4374,15,681.51,4.15
3147,1528,13,413.46,2.21
1741,4437,10,853.07,24.47
97,3735,1,729.21,19.12
